Image,Book Number,Slope Q1,R2 Q1,Slope Q2,R2 Q2,Slope Q3,R2 Q3,Slope Q4,R2 Q4,Slope Whole,R2 Whole
images/filigrees/Corale 19/Chp 19 - .083r.png,19,-0.08088961544767956,0.368471862263313,-0.1272446619002655,0.48013779043520904,-0.09434897896155431,0.4050070285697504,-0.14438119578908676,0.4908533227950585,-0.15530443944343353,0.5549695303452911
images/filigrees/Corale 19/Chp 19 - .082v.png,19,-0.08535089789694966,0.4144103590771399,-0.11588413417112647,0.490863358129326,-0.07708642513504889,0.3908526808604333,-0.08648212506885745,0.41071441802087844,-0.19130007277007938,0.6454806195092686
images/filigrees/Corale 19/C19-1r-I sapphire-2-cropped.jpg,19,-0.8893420846163205,0.9613470168475159,-0.9558049750487309,0.9579865566755668,-0.9373503153514624,0.9682974359700293,-0.9805536820909505,0.9645713295189084,-1.133566267140784,0.945615828667126
images/filigrees/Corale 19/Chp 19 - 104v.png,19,-0.049834187272678014,0.2819264881444392,-0.05904848070134182,0.3191894932625245,-0.07113058579677181,0.36785137923573896,-0.0783618436313177,0.3599577513275056,-0.13226158222895182,0.5271999069158355
images/filigrees/Corale 19/Chp 19 - .094r.png,19,-0.10182343586457437,0.45410997437751116,-0.07104856773577362,0.36661573867272645,-0.10931820288837255,0.4590725827655613,-0.07836302134971637,0.3889966697907894,-0.16639063075082783,0.6041894868145496
images/filigrees/Corale 19/Chp 19 - 109r.png,19,-0.061064678861416685,0.3294331275312689,-0.03480391744229157,0.22438377074656046,-0.060584157031325386,0.3239278929103772,-0.045893808321325356,0.27458130106499906,-0.1043241588861162,0.47279369949155875
images/filigrees/Corale 19/C19-119r-P black-2-cropped.jpg,19,-0.7519060814631842,0.9541113716254725,-0.7554547628226919,0.9390877733543788,-0.7376332312856485,0.9544268887297586,-0.7976476799921745,0.9463357689573421,-0.9766685810967806,0.9393660955526816
images/filigrees/Corale 19/Chp 19 - .95v.png,19,-0.12922573805377877,0.5061423163458946,-0.09435909490432526,0.44112174002372556,-0.1830217877409458,0.6031085372047476,-0.1274247996529887,0.5017522170766578,-0.22655333564947544,0.6941194099412797
images/filigrees/Corale 19/Chp 19 - .093r.png,19,-0.08570307130622665,0.4131696421754257,-0.07054491067242707,0.36727182152124194,-0.07885775953087051,0.38931593457928254,-0.061654876830976875,0.3355493497112709,-0.1470705749077139,0.5668631749148394
images/filigrees/Corale 19/Chp 19 - .092v.png,19,-0.0314546936629593,0.20500557803416666,-0.07998526430032332,0.38276509687064986,-0.05022065470256382,0.2896980192534019,-0.04511866222461649,0.2649580012923826,-0.0919814121990504,0.43531037732954014
